"PERIOD","ACTUAL_VALUE","INDICATOR_CODE","INDICATOR_NAME",
2016-12-31 00:00:00,352537.050139979,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2017-03-31 00:00:00,354485.249542059,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2017-06-30 00:00:00,354702.579649683,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2017-09-30 00:00:00,356754.210980566,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2017-12-31 00:00:00,358402.419258228,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2018-03-31 00:00:00,361881.44490561396,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2018-06-30 00:00:00,362433.8118490547,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2018-09-30 00:00:00,364192.5348761124,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2018-12-31 00:00:00,363407.1030766411,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2019-03-31 00:00:00,365236.9943490264,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2019-06-30 00:00:00,367867.522267977,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2019-09-30 00:00:00,369811.39708161756,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2019-12-31 00:00:00,369345.1127022653,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2020-03-31 00:00:00,370491.0420958397,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2020-06-30 00:00:00,369482.0811824078,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2020-09-30 00:00:00,370604.81783092546,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2020-12-31 00:00:00,371469.9163748473,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2021-03-31 00:00:00,372116.7956033381,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2021-06-30 00:00:00,370429.9356413533,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2021-09-30 00:00:00,371459.1668756696,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2021-12-31 00:00:00,370169.29941918654,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2022-03-31 00:00:00,375385.4076891946,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2022-06-30 00:00:00,370217.0,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2022-09-30 00:00:00,371757.0,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2022-12-31 00:00:00,369275.0,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2023-03-31 00:00:00,370494.0,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
2023-06-30 00:00:00,372753.0,"SAFZAXX08Qa024","Annualised GDP s.a. - General Government Services",
1993-03-31 00:00:00,334052.6513630701,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1993-06-30 00:00:00,333807.12519750424,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1993-09-30 00:00:00,338221.6937340398,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1993-12-31 00:00:00,339510.0817144955,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1994-03-31 00:00:00,342888.2722928822,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1994-06-30 00:00:00,349376.73116801697,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1994-09-30 00:00:00,355656.7457112799,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1994-12-31 00:00:00,363212.7844662846,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1995-03-31 00:00:00,365684.86157444865,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1995-06-30 00:00:00,371797.4615804053,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1995-09-30 00:00:00,374906.271027715,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1995-12-31 00:00:00,376598.88984560414,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1996-03-31 00:00:00,387182.2544692965,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1996-06-30 00:00:00,381190.2537949987,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1996-09-30 00:00:00,379164.7647135586,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1996-12-31 00:00:00,381030.482702758,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1997-03-31 00:00:00,380379.05464673927,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1997-06-30 00:00:00,381405.2246608375,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1997-09-30 00:00:00,382946.2792266261,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1997-12-31 00:00:00,383337.0839188611,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1998-03-31 00:00:00,394548.53550164646,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1998-06-30 00:00:00,402790.38854251907,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1998-09-30 00:00:00,410189.74395081436,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1998-12-31 00:00:00,415450.62758949096,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1999-03-31 00:00:00,417034.6347186522,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1999-06-30 00:00:00,419656.60295003525,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1999-09-30 00:00:00,422940.5428294983,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1999-12-31 00:00:00,426142.7897766531,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2000-03-31 00:00:00,433213.7329322829,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2000-06-30 00:00:00,438662.5243125439,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2000-09-30 00:00:00,445061.22631441284,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2000-12-31 00:00:00,450058.2694996692,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2001-03-31 00:00:00,450508.0764087439,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2001-06-30 00:00:00,450689.6024236901,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2001-09-30 00:00:00,451843.3792076975,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2001-12-31 00:00:00,453681.475589595,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2002-03-31 00:00:00,455849.1446876946,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2002-06-30 00:00:00,459733.1883609492,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2002-09-30 00:00:00,464530.94302277116,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2002-12-31 00:00:00,471122.4307454071,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2003-03-31 00:00:00,479869.85537501134,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2003-06-30 00:00:00,487236.6721676325,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2003-09-30 00:00:00,492597.0076786127,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2003-12-31 00:00:00,494422.66975630727,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2004-03-31 00:00:00,495507.5670747702,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2004-06-30 00:00:00,494376.0065557936,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2004-09-30 00:00:00,497327.4064044922,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2004-12-31 00:00:00,501048.73941170593,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2005-03-31 00:00:00,505997.5885137626,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2005-06-30 00:00:00,513195.26474481256,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2005-09-30 00:00:00,519564.6184288226,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2005-12-31 00:00:00,524994.9427477338,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2006-03-31 00:00:00,535734.674195794,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2006-06-30 00:00:00,540991.8328779894,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2006-09-30 00:00:00,545687.3454715618,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2006-12-31 00:00:00,549088.9445781657,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2007-03-31 00:00:00,559564.8295728196,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2007-06-30 00:00:00,568030.6780934107,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2007-09-30 00:00:00,576995.2735399689,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2007-12-31 00:00:00,586545.5725623134,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2008-03-31 00:00:00,589213.1208912272,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2008-06-30 00:00:00,591461.7268804653,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2008-09-30 00:00:00,596722.7498009434,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2008-12-31 00:00:00,599918.3597746881,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2009-03-31 00:00:00,599746.1379816051,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2009-06-30 00:00:00,594186.892331581,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2009-09-30 00:00:00,587176.8119744414,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2009-12-31 00:00:00,577068.4619885646,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2010-03-31 00:00:00,582836.961406201,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2010-06-30 00:00:00,590213.187746687,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2010-09-30 00:00:00,594745.343180596,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2010-12-31 00:00:00,599084.882609841,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2011-03-31 00:00:00,601772.424658501,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2011-06-30 00:00:00,605231.847877164,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2011-09-30 00:00:00,607127.127608788,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2011-12-31 00:00:00,611141.516483964,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2012-03-31 00:00:00,613934.189091854,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2012-06-30 00:00:00,617288.661739132,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2012-09-30 00:00:00,620962.783567621,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2012-12-31 00:00:00,624799.1222283,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2013-03-31 00:00:00,629111.790512464,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2013-06-30 00:00:00,634903.991365692,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2013-09-30 00:00:00,637994.489589759,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2013-12-31 00:00:00,639633.089360212,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2014-03-31 00:00:00,642545.227722919,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2014-06-30 00:00:00,643689.591453253,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2014-09-30 00:00:00,646837.642046263,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2014-12-31 00:00:00,650874.34138869,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2015-03-31 00:00:00,649994.140378347,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2015-06-30 00:00:00,650753.220470727,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2015-09-30 00:00:00,651347.342706862,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2015-12-31 00:00:00,654193.367314758,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2016-03-31 00:00:00,656244.619570459,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2016-06-30 00:00:00,659206.502088477,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2016-09-30 00:00:00,660878.473743497,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2016-12-31 00:00:00,662242.28309846,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2017-03-31 00:00:00,665796.514758401,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2017-06-30 00:00:00,667790.223950037,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2017-09-30 00:00:00,670635.821043299,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2017-12-31 00:00:00,669202.593577447,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2018-03-31 00:00:00,671335.0729764933,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2018-06-30 00:00:00,670788.9804187319,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2018-09-30 00:00:00,670460.7725381374,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2018-12-31 00:00:00,673004.3507518723,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2019-03-31 00:00:00,678224.1164310863,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2019-06-30 00:00:00,679504.5688262224,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2019-09-30 00:00:00,683433.2537055354,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2019-12-31 00:00:00,682656.2241922102,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2020-03-31 00:00:00,684432.4494235242,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2020-06-30 00:00:00,638452.120135537,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2020-09-30 00:00:00,667799.4231039861,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2020-12-31 00:00:00,678212.5987430027,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2021-03-31 00:00:00,684942.66244132,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2021-06-30 00:00:00,703185.846972172,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2021-09-30 00:00:00,705539.993091473,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2021-12-31 00:00:00,723267.02578028,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2022-03-31 00:00:00,729226.9465783547,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2022-06-30 00:00:00,729657.814688081,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2022-09-30 00:00:00,721417.0,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2022-12-31 00:00:00,720359.0,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2023-03-31 00:00:00,726421.0,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
2023-06-30 00:00:00,731221.0,"SAFZAXX08Qa025","Annualised GDP s.a. - Personal Services",
1993-03-31 00:00:00,6805.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1993-06-30 00:00:00,8149.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1993-09-30 00:00:00,10001.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1993-12-31 00:00:00,10336.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1994-03-31 00:00:00,10281.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1994-06-30 00:00:00,9338.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1994-09-30 00:00:00,9644.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1994-12-31 00:00:00,12710.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1995-03-31 00:00:00,12013.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1995-06-30 00:00:00,11229.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1995-09-30 00:00:00,12210.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1995-12-31 00:00:00,12294.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1996-03-31 00:00:00,13053.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1996-06-30 00:00:00,12278.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1996-09-30 00:00:00,13805.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1996-12-31 00:00:00,13348.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1997-03-31 00:00:00,14772.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1997-06-30 00:00:00,13081.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1997-09-30 00:00:00,15009.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1997-12-31 00:00:00,15701.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1998-03-31 00:00:00,16364.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1998-06-30 00:00:00,15977.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1998-09-30 00:00:00,17097.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1998-12-31 00:00:00,18112.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1999-03-31 00:00:00,18368.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1999-06-30 00:00:00,15664.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1999-09-30 00:00:00,20403.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
1999-12-31 00:00:00,20375.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2000-03-31 00:00:00,20270.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2000-06-30 00:00:00,19115.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2000-09-30 00:00:00,21966.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2000-12-31 00:00:00,22579.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2001-03-31 00:00:00,23923.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2001-06-30 00:00:00,20334.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2001-09-30 00:00:00,23138.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2001-12-31 00:00:00,24397.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2002-03-31 00:00:00,26787.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2002-06-30 00:00:00,24841.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2002-09-30 00:00:00,26623.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2002-12-31 00:00:00,27138.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2003-03-31 00:00:00,29072.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2003-06-30 00:00:00,25688.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2003-09-30 00:00:00,29912.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2003-12-31 00:00:00,32715.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2004-03-31 00:00:00,35113.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2004-06-30 00:00:00,33540.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2004-09-30 00:00:00,36132.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2004-12-31 00:00:00,39888.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2005-03-31 00:00:00,41533.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2005-06-30 00:00:00,37683.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2005-09-30 00:00:00,43777.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2005-12-31 00:00:00,47022.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2006-03-31 00:00:00,48938.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2006-06-30 00:00:00,43959.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2006-09-30 00:00:00,51517.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2006-12-31 00:00:00,52919.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2007-03-31 00:00:00,57803.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2007-06-30 00:00:00,50912.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2007-09-30 00:00:00,55176.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2007-12-31 00:00:00,61269.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2008-03-31 00:00:00,64533.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2008-06-30 00:00:00,54137.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2008-09-30 00:00:00,57154.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2008-12-31 00:00:00,57886.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2009-03-31 00:00:00,60435.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2009-06-30 00:00:00,51570.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2009-09-30 00:00:00,60149.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2009-12-31 00:00:00,57569.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2010-03-31 00:00:00,57971.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2010-06-30 00:00:00,60214.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2010-09-30 00:00:00,65372.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2010-12-31 00:00:00,70471.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2011-03-31 00:00:00,71589.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2011-06-30 00:00:00,67857.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2011-09-30 00:00:00,72073.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2011-12-31 00:00:00,80410.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2012-03-31 00:00:00,80656.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2012-06-30 00:00:00,76526.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2012-09-30 00:00:00,82847.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2012-12-31 00:00:00,89868.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2013-03-31 00:00:00,89950.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2013-06-30 00:00:00,85671.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2013-09-30 00:00:00,90543.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2013-12-31 00:00:00,100105.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2014-03-31 00:00:00,97282.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2014-06-30 00:00:00,92147.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2014-09-30 00:00:00,98855.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2014-12-31 00:00:00,106798.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2015-03-31 00:00:00,107248.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2015-06-30 00:00:00,104290.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2015-09-30 00:00:00,107888.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2015-12-31 00:00:00,119609.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2016-03-31 00:00:00,119112.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2016-06-30 00:00:00,113201.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2016-09-30 00:00:00,115231.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2016-12-31 00:00:00,123170.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2017-03-31 00:00:00,120363.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2017-06-30 00:00:00,115139.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2017-09-30 00:00:00,119457.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2017-12-31 00:00:00,130781.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2018-03-31 00:00:00,129964.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2018-06-30 00:00:00,125893.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2018-09-30 00:00:00,132010.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2018-12-31 00:00:00,143854.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2019-03-31 00:00:00,142482.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2019-06-30 00:00:00,134539.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2019-09-30 00:00:00,139870.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
2019-12-31 00:00:00,151848.0,"SAFZAXX08Qa026","Nominal GDP - Taxes less Subsidies on Products",
